country,year,variable,cutpoint,y_r,n,survey,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode,tq,year_obs
Argentina,1996,gov_res4,3,787,1167,lb1996,70,1991,2013,gov_res4_gt3,45,26,6,16,2138,12,9
Argentina,1999,incent10,1,1057,1239,wvs_combo,70,1991,2013,incent10_gt1,45,29,13,40,2141,12,9
Argentina,1999,incent10,2,1014,1239,wvs_combo,70,1991,2013,incent10_gt2,45,29,13,41,2141,12,9
Argentina,1999,incent10,3,891,1239,wvs_combo,70,1991,2013,incent10_gt3,45,29,13,42,2141,12,9
Argentina,1999,incent10,4,807,1239,wvs_combo,70,1991,2013,incent10_gt4,45,29,13,43,2141,12,9
Argentina,1999,incent10,5,727,1239,wvs_combo,70,1991,2013,incent10_gt5,45,29,13,44,2141,12,9
Argentina,1999,incent10,6,549,1239,wvs_combo,70,1991,2013,incent10_gt6,45,29,13,45,2141,12,9
Argentina,1999,incent10,7,489,1239,wvs_combo,70,1991,2013,incent10_gt7,45,29,13,46,2141,12,9
Argentina,1999,incent10,8,412,1239,wvs_combo,70,1991,2013,incent10_gt8,45,29,13,47,2141,12,9
Argentina,1999,incent10,9,342,1239,wvs_combo,70,1991,2013,incent10_gt9,45,29,13,48,2141,12,9
Argentina,2006,incent10,1,778,974,wvs_combo,70,1991,2013,incent10_gt1,45,36,13,40,2148,12,9
Argentina,2006,incent10,2,741,974,wvs_combo,70,1991,2013,incent10_gt2,45,36,13,41,2148,12,9
Argentina,2006,incent10,3,652,974,wvs_combo,70,1991,2013,incent10_gt3,45,36,13,42,2148,12,9
Argentina,2006,incent10,4,581,974,wvs_combo,70,1991,2013,incent10_gt4,45,36,13,43,2148,12,9
Argentina,2006,incent10,5,522,974,wvs_combo,70,1991,2013,incent10_gt5,45,36,13,44,2148,12,9
Argentina,2006,incent10,6,401,974,wvs_combo,70,1991,2013,incent10_gt6,45,36,13,45,2148,12,9
Argentina,2006,incent10,7,366,974,wvs_combo,70,1991,2013,incent10_gt7,45,36,13,46,2148,12,9
Argentina,2006,incent10,8,301,974,wvs_combo,70,1991,2013,incent10_gt8,45,36,13,47,2148,12,9
Argentina,2006,incent10,9,261,974,wvs_combo,70,1991,2013,incent10_gt9,45,36,13,48,2148,12,9
Argentina,2007,gov_res4,1,1532,1598,issp2006ar,70,1991,2013,gov_res4_gt1,45,37,6,14,2149,12,9
Argentina,2007,gov_res4,2,1398,1598,issp2006ar,70,1991,2013,gov_res4_gt2,45,37,6,15,2149,12,9
Argentina,2007,gov_res4,3,966,1598,issp2006ar,70,1991,2013,gov_res4_gt3,45,37,6,16,2149,12,9
Argentina,2008,gov_res7,1,1380,1402,amb_combo,70,1991,2013,gov_res7_gt1,45,38,20,63,2150,12,9
Argentina,2008,gov_res7,2,1365,1402,amb_combo,70,1991,2013,gov_res7_gt2,45,38,20,64,2150,12,9
Argentina,2008,gov_res7,3,1324,1402,amb_combo,70,1991,2013,gov_res7_gt3,45,38,20,65,2150,12,9
Argentina,2008,gov_res7,4,1230,1402,amb_combo,70,1991,2013,gov_res7_gt4,45,38,20,66,2150,12,9
Argentina,2008,gov_res7,5,1090,1402,amb_combo,70,1991,2013,gov_res7_gt5,45,38,20,67,2150,12,9
Argentina,2008,gov_res7,6,859,1402,amb_combo,70,1991,2013,gov_res7_gt6,45,38,20,68,2150,12,9
Argentina,2010,taxshare5,1,1081,1084,issp2009,70,1991,2013,taxshare5_gt1,45,40,5,10,2152,12,9
Argentina,2010,taxshare5,2,1074,1084,issp2009,70,1991,2013,taxshare5_gt2,45,40,5,11,2152,12,9
Argentina,2010,taxshare5,3,817,1084,issp2009,70,1991,2013,taxshare5_gt3,45,40,5,12,2152,12,9
Argentina,2010,taxshare5,4,276,1084,issp2009,70,1991,2013,taxshare5_gt4,45,40,5,13,2152,12,9
Argentina,2010,gov_res5,1,2137,2168,issp2009,70,1991,2013,gov_res5_gt1,45,40,7,17,2152,12,9
Argentina,2010,gov_res5,2,1978,2168,issp2009,70,1991,2013,gov_res5_gt2,45,40,7,18,2152,12,9
Argentina,2010,gov_res5,3,1782,2168,issp2009,70,1991,2013,gov_res5_gt3,45,40,7,19,2152,12,9
Argentina,2010,gov_res5,4,557,2168,issp2009,70,1991,2013,gov_res5_gt4,45,40,7,20,2152,12,9
Argentina,2010,incgap5,1,1095,1102,issp2009,70,1991,2013,incgap5_gt1,45,40,12,36,2152,12,9
Argentina,2010,incgap5,2,1058,1102,issp2009,70,1991,2013,incgap5_gt2,45,40,12,37,2152,12,9
Argentina,2010,incgap5,3,1013,1102,issp2009,70,1991,2013,incgap5_gt3,45,40,12,38,2152,12,9
Argentina,2010,incgap5,4,417,1102,issp2009,70,1991,2013,incgap5_gt4,45,40,12,39,2152,12,9
Argentina,2013,incent10,1,936,979,wvs_combo,70,1991,2013,incent10_gt1,45,43,13,40,2155,12,9
Argentina,2013,incent10,2,900,979,wvs_combo,70,1991,2013,incent10_gt2,45,43,13,41,2155,12,9
Argentina,2013,incent10,3,800,979,wvs_combo,70,1991,2013,incent10_gt3,45,43,13,42,2155,12,9
Argentina,2013,incent10,4,676,979,wvs_combo,70,1991,2013,incent10_gt4,45,43,13,43,2155,12,9
Argentina,2013,incent10,5,571,979,wvs_combo,70,1991,2013,incent10_gt5,45,43,13,44,2155,12,9
Argentina,2013,incent10,6,426,979,wvs_combo,70,1991,2013,incent10_gt6,45,43,13,45,2155,12,9
Argentina,2013,incent10,7,307,979,wvs_combo,70,1991,2013,incent10_gt7,45,43,13,46,2155,12,9
Argentina,2013,incent10,8,199,979,wvs_combo,70,1991,2013,incent10_gt8,45,43,13,47,2155,12,9
Argentina,2013,incent10,9,141,979,wvs_combo,70,1991,2013,incent10_gt9,45,43,13,48,2155,12,9
South Africa,1990,free_eq2,1,1168,2400,wvs_combo,68,1990,2017,free_eq2_gt1,46,20,3,7,2180,12,8
South Africa,1990,incent10,1,2229,2659,wvs_combo,68,1990,2017,incent10_gt1,46,20,13,40,2180,12,8
South Africa,1990,incent10,2,2007,2659,wvs_combo,68,1990,2017,incent10_gt2,46,20,13,41,2180,12,8
South Africa,1990,incent10,3,1792,2659,wvs_combo,68,1990,2017,incent10_gt3,46,20,13,42,2180,12,8
South Africa,1990,incent10,4,1687,2659,wvs_combo,68,1990,2017,incent10_gt4,46,20,13,43,2180,12,8
South Africa,1990,incent10,5,1618,2659,wvs_combo,68,1990,2017,incent10_gt5,46,20,13,44,2180,12,8
South Africa,1990,incent10,6,1459,2659,wvs_combo,68,1990,2017,incent10_gt6,46,20,13,45,2180,12,8
South Africa,1990,incent10,7,1367,2659,wvs_combo,68,1990,2017,incent10_gt7,46,20,13,46,2180,12,8
South Africa,1990,incent10,8,1239,2659,wvs_combo,68,1990,2017,incent10_gt8,46,20,13,47,2180,12,8
South Africa,1990,incent10,9,976,2659,wvs_combo,68,1990,2017,incent10_gt9,46,20,13,48,2180,12,8
South Africa,1996,incent10,1,2432,2892,wvs_combo,68,1990,2017,incent10_gt1,46,26,13,40,2186,12,8
South Africa,1996,incent10,2,2311,2892,wvs_combo,68,1990,2017,incent10_gt2,46,26,13,41,2186,12,8
South Africa,1996,incent10,3,2086,2892,wvs_combo,68,1990,2017,incent10_gt3,46,26,13,42,2186,12,8
South Africa,1996,incent10,4,1871,2892,wvs_combo,68,1990,2017,incent10_gt4,46,26,13,43,2186,12,8
South Africa,1996,incent10,5,1705,2892,wvs_combo,68,1990,2017,incent10_gt5,46,26,13,44,2186,12,8
South Africa,1996,incent10,6,1338,2892,wvs_combo,68,1990,2017,incent10_gt6,46,26,13,45,2186,12,8
South Africa,1996,incent10,7,1160,2892,wvs_combo,68,1990,2017,incent10_gt7,46,26,13,46,2186,12,8
South Africa,1996,incent10,8,1010,2892,wvs_combo,68,1990,2017,incent10_gt8,46,26,13,47,2186,12,8
South Africa,1996,incent10,9,882,2892,wvs_combo,68,1990,2017,incent10_gt9,46,26,13,48,2186,12,8
South Africa,2001,incent10,1,2449,2977,wvs_combo,68,1990,2017,incent10_gt1,46,31,13,40,2191,12,8
South Africa,2001,incent10,2,2255,2977,wvs_combo,68,1990,2017,incent10_gt2,46,31,13,41,2191,12,8
South Africa,2001,incent10,3,2033,2977,wvs_combo,68,1990,2017,incent10_gt3,46,31,13,42,2191,12,8
South Africa,2001,incent10,4,1835,2977,wvs_combo,68,1990,2017,incent10_gt4,46,31,13,43,2191,12,8
South Africa,2001,incent10,5,1679,2977,wvs_combo,68,1990,2017,incent10_gt5,46,31,13,44,2191,12,8
South Africa,2001,incent10,6,1241,2977,wvs_combo,68,1990,2017,incent10_gt6,46,31,13,45,2191,12,8
South Africa,2001,incent10,7,1056,2977,wvs_combo,68,1990,2017,incent10_gt7,46,31,13,46,2191,12,8
South Africa,2001,incent10,8,783,2977,wvs_combo,68,1990,2017,incent10_gt8,46,31,13,47,2191,12,8
South Africa,2001,incent10,9,519,2977,wvs_combo,68,1990,2017,incent10_gt9,46,31,13,48,2191,12,8
South Africa,2006,gov_res4,1,2656,2840,issp2006,68,1990,2017,gov_res4_gt1,46,36,6,14,2196,12,8
South Africa,2006,gov_res4,2,2380,2840,issp2006,68,1990,2017,gov_res4_gt2,46,36,6,15,2196,12,8
South Africa,2006,gov_res4,3,1159,2840,issp2006,68,1990,2017,gov_res4_gt3,46,36,6,16,2196,12,8
South Africa,2006,incent10,1,2514,2926,wvs_combo,68,1990,2017,incent10_gt1,46,36,13,40,2196,12,8
South Africa,2006,incent10,2,2252,2926,wvs_combo,68,1990,2017,incent10_gt2,46,36,13,41,2196,12,8
South Africa,2006,incent10,3,1933,2926,wvs_combo,68,1990,2017,incent10_gt3,46,36,13,42,2196,12,8
South Africa,2006,incent10,4,1690,2926,wvs_combo,68,1990,2017,incent10_gt4,46,36,13,43,2196,12,8
South Africa,2006,incent10,5,1408,2926,wvs_combo,68,1990,2017,incent10_gt5,46,36,13,44,2196,12,8
South Africa,2006,incent10,6,1108,2926,wvs_combo,68,1990,2017,incent10_gt6,46,36,13,45,2196,12,8
South Africa,2006,incent10,7,925,2926,wvs_combo,68,1990,2017,incent10_gt7,46,36,13,46,2196,12,8
South Africa,2006,incent10,8,750,2926,wvs_combo,68,1990,2017,incent10_gt8,46,36,13,47,2196,12,8
South Africa,2006,incent10,9,486,2926,wvs_combo,68,1990,2017,incent10_gt9,46,36,13,48,2196,12,8
South Africa,2009,taxshare5,1,3058,3067,issp2009,68,1990,2017,taxshare5_gt1,46,39,5,10,2199,12,8
South Africa,2009,taxshare5,2,2971,3067,issp2009,68,1990,2017,taxshare5_gt2,46,39,5,11,2199,12,8
South Africa,2009,taxshare5,3,2148,3067,issp2009,68,1990,2017,taxshare5_gt3,46,39,5,12,2199,12,8
South Africa,2009,taxshare5,4,702,3067,issp2009,68,1990,2017,taxshare5_gt4,46,39,5,13,2199,12,8
South Africa,2009,gov_res5,1,3116,3215,issp2009,68,1990,2017,gov_res5_gt1,46,39,7,17,2199,12,8
South Africa,2009,gov_res5,2,2709,3215,issp2009,68,1990,2017,gov_res5_gt2,46,39,7,18,2199,12,8
South Africa,2009,gov_res5,3,2315,3215,issp2009,68,1990,2017,gov_res5_gt3,46,39,7,19,2199,12,8
South Africa,2009,gov_res5,4,872,3215,issp2009,68,1990,2017,gov_res5_gt4,46,39,7,20,2199,12,8
South Africa,2009,incgap5,1,3178,3193,issp2009,68,1990,2017,incgap5_gt1,46,39,12,36,2199,12,8
South Africa,2009,incgap5,2,3108,3193,issp2009,68,1990,2017,incgap5_gt2,46,39,12,37,2199,12,8
South Africa,2009,incgap5,3,2987,3193,issp2009,68,1990,2017,incgap5_gt3,46,39,12,38,2199,12,8
South Africa,2009,incgap5,4,1379,3193,issp2009,68,1990,2017,incgap5_gt4,46,39,12,39,2199,12,8
South Africa,2010,gov_res5,1,2887,2998,issp2010,68,1990,2017,gov_res5_gt1,46,40,7,17,2200,12,8
South Africa,2010,gov_res5,2,2532,2998,issp2010,68,1990,2017,gov_res5_gt2,46,40,7,18,2200,12,8
South Africa,2010,gov_res5,3,2058,2998,issp2010,68,1990,2017,gov_res5_gt3,46,40,7,19,2200,12,8
South Africa,2010,gov_res5,4,758,2998,issp2010,68,1990,2017,gov_res5_gt4,46,40,7,20,2200,12,8
South Africa,2013,incent10,1,2929,3456,wvs_combo,68,1990,2017,incent10_gt1,46,43,13,40,2203,12,8
South Africa,2013,incent10,2,2742,3456,wvs_combo,68,1990,2017,incent10_gt2,46,43,13,41,2203,12,8
South Africa,2013,incent10,3,2337,3456,wvs_combo,68,1990,2017,incent10_gt3,46,43,13,42,2203,12,8
South Africa,2013,incent10,4,1870,3456,wvs_combo,68,1990,2017,incent10_gt4,46,43,13,43,2203,12,8
South Africa,2013,incent10,5,1371,3456,wvs_combo,68,1990,2017,incent10_gt5,46,43,13,44,2203,12,8
South Africa,2013,incent10,6,855,3456,wvs_combo,68,1990,2017,incent10_gt6,46,43,13,45,2203,12,8
South Africa,2013,incent10,7,595,3456,wvs_combo,68,1990,2017,incent10_gt7,46,43,13,46,2203,12,8
South Africa,2013,incent10,8,453,3456,wvs_combo,68,1990,2017,incent10_gt8,46,43,13,47,2203,12,8
South Africa,2013,incent10,9,363,3456,wvs_combo,68,1990,2017,incent10_gt9,46,43,13,48,2203,12,8
South Africa,2017,gov_res4,1,2794,2992,issp2016,68,1990,2017,gov_res4_gt1,46,47,6,14,2207,12,8
South Africa,2017,gov_res4,2,2381,2992,issp2016,68,1990,2017,gov_res4_gt2,46,47,6,15,2207,12,8
South Africa,2017,gov_res4,3,1337,2992,issp2016,68,1990,2017,gov_res4_gt3,46,47,6,16,2207,12,8
Peru,1996,gov_res4,1,1126,1156,lb1996,63,1996,2014,gov_res4_gt1,47,26,6,14,2234,9,7
Peru,1996,gov_res4,2,1049,1156,lb1996,63,1996,2014,gov_res4_gt2,47,26,6,15,2234,9,7
Peru,1996,gov_res4,3,822,1156,lb1996,63,1996,2014,gov_res4_gt3,47,26,6,16,2234,9,7
Peru,1996,incent10,1,809,1158,wvs_combo,63,1996,2014,incent10_gt1,47,26,13,40,2234,9,7
Peru,1996,incent10,2,720,1158,wvs_combo,63,1996,2014,incent10_gt2,47,26,13,41,2234,9,7
Peru,1996,incent10,3,574,1158,wvs_combo,63,1996,2014,incent10_gt3,47,26,13,42,2234,9,7
Peru,1996,incent10,4,484,1158,wvs_combo,63,1996,2014,incent10_gt4,47,26,13,43,2234,9,7
Peru,1996,incent10,5,415,1158,wvs_combo,63,1996,2014,incent10_gt5,47,26,13,44,2234,9,7
Peru,1996,incent10,6,313,1158,wvs_combo,63,1996,2014,incent10_gt6,47,26,13,45,2234,9,7
Peru,1996,incent10,7,252,1158,wvs_combo,63,1996,2014,incent10_gt7,47,26,13,46,2234,9,7
Peru,1996,incent10,8,190,1158,wvs_combo,63,1996,2014,incent10_gt8,47,26,13,47,2234,9,7
Peru,1996,incent10,9,147,1158,wvs_combo,63,1996,2014,incent10_gt9,47,26,13,48,2234,9,7
Peru,2001,incent10,1,901,1483,wvs_combo,63,1996,2014,incent10_gt1,47,31,13,40,2239,9,7
Peru,2001,incent10,2,789,1483,wvs_combo,63,1996,2014,incent10_gt2,47,31,13,41,2239,9,7
Peru,2001,incent10,3,594,1483,wvs_combo,63,1996,2014,incent10_gt3,47,31,13,42,2239,9,7
Peru,2001,incent10,4,443,1483,wvs_combo,63,1996,2014,incent10_gt4,47,31,13,43,2239,9,7
Peru,2001,incent10,5,326,1483,wvs_combo,63,1996,2014,incent10_gt5,47,31,13,44,2239,9,7
Peru,2001,incent10,6,206,1483,wvs_combo,63,1996,2014,incent10_gt6,47,31,13,45,2239,9,7
Peru,2001,incent10,7,166,1483,wvs_combo,63,1996,2014,incent10_gt7,47,31,13,46,2239,9,7
Peru,2001,incent10,8,138,1483,wvs_combo,63,1996,2014,incent10_gt8,47,31,13,47,2239,9,7
Peru,2001,incent10,9,121,1483,wvs_combo,63,1996,2014,incent10_gt9,47,31,13,48,2239,9,7
Peru,2006,incent10,1,967,1487,wvs_combo,63,1996,2014,incent10_gt1,47,36,13,40,2244,9,7
Peru,2006,incent10,2,814,1487,wvs_combo,63,1996,2014,incent10_gt2,47,36,13,41,2244,9,7
Peru,2006,incent10,3,559,1487,wvs_combo,63,1996,2014,incent10_gt3,47,36,13,42,2244,9,7
Peru,2006,incent10,4,391,1487,wvs_combo,63,1996,2014,incent10_gt4,47,36,13,43,2244,9,7
Peru,2006,incent10,5,314,1487,wvs_combo,63,1996,2014,incent10_gt5,47,36,13,44,2244,9,7
Peru,2006,incent10,6,230,1487,wvs_combo,63,1996,2014,incent10_gt6,47,36,13,45,2244,9,7
Peru,2006,incent10,7,180,1487,wvs_combo,63,1996,2014,incent10_gt7,47,36,13,46,2244,9,7
Peru,2006,incent10,8,143,1487,wvs_combo,63,1996,2014,incent10_gt8,47,36,13,47,2244,9,7
Peru,2006,incent10,9,114,1487,wvs_combo,63,1996,2014,incent10_gt9,47,36,13,48,2244,9,7
Peru,2008,gov_res7,1,1429,1454,amb_combo,63,1996,2014,gov_res7_gt1,47,38,20,63,2246,9,7
Peru,2008,gov_res7,2,1402,1454,amb_combo,63,1996,2014,gov_res7_gt2,47,38,20,64,2246,9,7
Peru,2008,gov_res7,3,1325,1454,amb_combo,63,1996,2014,gov_res7_gt3,47,38,20,65,2246,9,7
Peru,2008,gov_res7,4,1180,1454,amb_combo,63,1996,2014,gov_res7_gt4,47,38,20,66,2246,9,7
Peru,2008,gov_res7,5,967,1454,amb_combo,63,1996,2014,gov_res7_gt5,47,38,20,67,2246,9,7
Peru,2008,gov_res7,6,604,1454,amb_combo,63,1996,2014,gov_res7_gt6,47,38,20,68,2246,9,7
Peru,2010,gov_res7,1,1451,1470,amb_combo,63,1996,2014,gov_res7_gt1,47,40,20,63,2248,9,7
Peru,2010,gov_res7,2,1421,1470,amb_combo,63,1996,2014,gov_res7_gt2,47,40,20,64,2248,9,7
Peru,2010,gov_res7,3,1333,1470,amb_combo,63,1996,2014,gov_res7_gt3,47,40,20,65,2248,9,7
Peru,2010,gov_res7,4,1136,1470,amb_combo,63,1996,2014,gov_res7_gt4,47,40,20,66,2248,9,7
Peru,2010,gov_res7,5,870,1470,amb_combo,63,1996,2014,gov_res7_gt5,47,40,20,67,2248,9,7
Peru,2010,gov_res7,6,489,1470,amb_combo,63,1996,2014,gov_res7_gt6,47,40,20,68,2248,9,7
Peru,2012,incent10,1,1016,1160,wvs_combo,63,1996,2014,incent10_gt1,47,42,13,40,2250,9,7
Peru,2012,incent10,2,918,1160,wvs_combo,63,1996,2014,incent10_gt2,47,42,13,41,2250,9,7
Peru,2012,incent10,3,763,1160,wvs_combo,63,1996,2014,incent10_gt3,47,42,13,42,2250,9,7
Peru,2012,incent10,4,651,1160,wvs_combo,63,1996,2014,incent10_gt4,47,42,13,43,2250,9,7
Peru,2012,incent10,5,553,1160,wvs_combo,63,1996,2014,incent10_gt5,47,42,13,44,2250,9,7
Peru,2012,incent10,6,369,1160,wvs_combo,63,1996,2014,incent10_gt6,47,42,13,45,2250,9,7
Peru,2012,incent10,7,287,1160,wvs_combo,63,1996,2014,incent10_gt7,47,42,13,46,2250,9,7
Peru,2012,incent10,8,213,1160,wvs_combo,63,1996,2014,incent10_gt8,47,42,13,47,2250,9,7
Peru,2012,incent10,9,153,1160,wvs_combo,63,1996,2014,incent10_gt9,47,42,13,48,2250,9,7
Peru,2012,gov_res7,1,1469,1478,amb_combo,63,1996,2014,gov_res7_gt1,47,42,20,63,2250,9,7
Peru,2012,gov_res7,2,1444,1478,amb_combo,63,1996,2014,gov_res7_gt2,47,42,20,64,2250,9,7
Peru,2012,gov_res7,3,1384,1478,amb_combo,63,1996,2014,gov_res7_gt3,47,42,20,65,2250,9,7
Peru,2012,gov_res7,4,1187,1478,amb_combo,63,1996,2014,gov_res7_gt4,47,42,20,66,2250,9,7
Peru,2012,gov_res7,5,905,1478,amb_combo,63,1996,2014,gov_res7_gt5,47,42,20,67,2250,9,7
Peru,2012,gov_res7,6,506,1478,amb_combo,63,1996,2014,gov_res7_gt6,47,42,20,68,2250,9,7
Peru,2014,gov_res7,1,1411,1461,amb_combo,63,1996,2014,gov_res7_gt1,47,44,20,63,2252,9,7
Peru,2014,gov_res7,2,1335,1461,amb_combo,63,1996,2014,gov_res7_gt2,47,44,20,64,2252,9,7
Peru,2014,gov_res7,3,1229,1461,amb_combo,63,1996,2014,gov_res7_gt3,47,44,20,65,2252,9,7
Peru,2014,gov_res7,4,999,1461,amb_combo,63,1996,2014,gov_res7_gt4,47,44,20,66,2252,9,7
Peru,2014,gov_res7,5,727,1461,amb_combo,63,1996,2014,gov_res7_gt5,47,44,20,67,2252,9,7
Peru,2014,gov_res7,6,402,1461,amb_combo,63,1996,2014,gov_res7_gt6,47,44,20,68,2252,9,7
China,1990,free_eq2,1,631,834,wvs_combo,62,1990,2012,free_eq2_gt1,48,20,3,7,2276,10,7
China,1990,incent10,1,679,995,wvs_combo,62,1990,2012,incent10_gt1,48,20,13,40,2276,10,7
China,1990,incent10,2,534,995,wvs_combo,62,1990,2012,incent10_gt2,48,20,13,41,2276,10,7
China,1990,incent10,3,312,995,wvs_combo,62,1990,2012,incent10_gt3,48,20,13,42,2276,10,7
China,1990,incent10,4,197,995,wvs_combo,62,1990,2012,incent10_gt4,48,20,13,43,2276,10,7
China,1990,incent10,5,144,995,wvs_combo,62,1990,2012,incent10_gt5,48,20,13,44,2276,10,7
China,1990,incent10,6,94,995,wvs_combo,62,1990,2012,incent10_gt6,48,20,13,45,2276,10,7
China,1990,incent10,7,71,995,wvs_combo,62,1990,2012,incent10_gt7,48,20,13,46,2276,10,7
China,1990,incent10,8,53,995,wvs_combo,62,1990,2012,incent10_gt8,48,20,13,47,2276,10,7
China,1990,incent10,9,35,995,wvs_combo,62,1990,2012,incent10_gt9,48,20,13,48,2276,10,7
China,1995,incent10,1,1269,1467,wvs_combo,62,1990,2012,incent10_gt1,48,25,13,40,2281,10,7
China,1995,incent10,2,1199,1467,wvs_combo,62,1990,2012,incent10_gt2,48,25,13,41,2281,10,7
China,1995,incent10,3,1076,1467,wvs_combo,62,1990,2012,incent10_gt3,48,25,13,42,2281,10,7
China,1995,incent10,4,943,1467,wvs_combo,62,1990,2012,incent10_gt4,48,25,13,43,2281,10,7
China,1995,incent10,5,825,1467,wvs_combo,62,1990,2012,incent10_gt5,48,25,13,44,2281,10,7
China,1995,incent10,6,634,1467,wvs_combo,62,1990,2012,incent10_gt6,48,25,13,45,2281,10,7
China,1995,incent10,7,566,1467,wvs_combo,62,1990,2012,incent10_gt7,48,25,13,46,2281,10,7
China,1995,incent10,8,448,1467,wvs_combo,62,1990,2012,incent10_gt8,48,25,13,47,2281,10,7
China,1995,incent10,9,313,1467,wvs_combo,62,1990,2012,incent10_gt9,48,25,13,48,2281,10,7
China,2001,incent10,1,728,909,wvs_combo,62,1990,2012,incent10_gt1,48,31,13,40,2287,10,7
China,2001,incent10,2,651,909,wvs_combo,62,1990,2012,incent10_gt2,48,31,13,41,2287,10,7
China,2001,incent10,3,483,909,wvs_combo,62,1990,2012,incent10_gt3,48,31,13,42,2287,10,7
China,2001,incent10,4,401,909,wvs_combo,62,1990,2012,incent10_gt4,48,31,13,43,2287,10,7
China,2001,incent10,5,346,909,wvs_combo,62,1990,2012,incent10_gt5,48,31,13,44,2287,10,7
China,2001,incent10,6,268,909,wvs_combo,62,1990,2012,incent10_gt6,48,31,13,45,2287,10,7
China,2001,incent10,7,241,909,wvs_combo,62,1990,2012,incent10_gt7,48,31,13,46,2287,10,7
China,2001,incent10,8,178,909,wvs_combo,62,1990,2012,incent10_gt8,48,31,13,47,2287,10,7
China,2001,incent10,9,101,909,wvs_combo,62,1990,2012,incent10_gt9,48,31,13,48,2287,10,7
China,2006,eq_grow5,1,1889,1986,asiab2006,62,1990,2012,eq_grow5_gt1,48,36,23,75,2292,10,7
China,2006,eq_grow5,2,1270,1986,asiab2006,62,1990,2012,eq_grow5_gt2,48,36,23,76,2292,10,7
China,2006,eq_grow5,3,448,1986,asiab2006,62,1990,2012,eq_grow5_gt3,48,36,23,77,2292,10,7
China,2006,eq_grow5,4,109,1986,asiab2006,62,1990,2012,eq_grow5_gt4,48,36,23,78,2292,10,7
China,2007,incent10,1,1417,1657,wvs_combo,62,1990,2012,incent10_gt1,48,37,13,40,2293,10,7
China,2007,incent10,2,1208,1657,wvs_combo,62,1990,2012,incent10_gt2,48,37,13,41,2293,10,7
China,2007,incent10,3,963,1657,wvs_combo,62,1990,2012,incent10_gt3,48,37,13,42,2293,10,7
China,2007,incent10,4,824,1657,wvs_combo,62,1990,2012,incent10_gt4,48,37,13,43,2293,10,7
China,2007,incent10,5,672,1657,wvs_combo,62,1990,2012,incent10_gt5,48,37,13,44,2293,10,7
China,2007,incent10,6,527,1657,wvs_combo,62,1990,2012,incent10_gt6,48,37,13,45,2293,10,7
China,2007,incent10,7,473,1657,wvs_combo,62,1990,2012,incent10_gt7,48,37,13,46,2293,10,7
China,2007,incent10,8,378,1657,wvs_combo,62,1990,2012,incent10_gt8,48,37,13,47,2293,10,7
China,2007,incent10,9,216,1657,wvs_combo,62,1990,2012,incent10_gt9,48,37,13,48,2293,10,7
China,2008,taxshare5,1,2817,2830,issp2009,62,1990,2012,taxshare5_gt1,48,38,5,10,2294,10,7
China,2008,taxshare5,2,2757,2830,issp2009,62,1990,2012,taxshare5_gt2,48,38,5,11,2294,10,7
China,2008,taxshare5,3,2134,2830,issp2009,62,1990,2012,taxshare5_gt3,48,38,5,12,2294,10,7
China,2008,taxshare5,4,669,2830,issp2009,62,1990,2012,taxshare5_gt4,48,38,5,13,2294,10,7
China,2008,gov_res5,1,2957,2963,issp2009,62,1990,2012,gov_res5_gt1,48,38,7,17,2294,10,7
China,2008,gov_res5,2,2744,2963,issp2009,62,1990,2012,gov_res5_gt2,48,38,7,18,2294,10,7
China,2008,gov_res5,3,2358,2963,issp2009,62,1990,2012,gov_res5_gt3,48,38,7,19,2294,10,7
China,2008,gov_res5,4,743,2963,issp2009,62,1990,2012,gov_res5_gt4,48,38,7,20,2294,10,7
China,2008,incgap5,1,2975,2989,issp2009,62,1990,2012,incgap5_gt1,48,38,12,36,2294,10,7
China,2008,incgap5,2,2864,2989,issp2009,62,1990,2012,incgap5_gt2,48,38,12,37,2294,10,7
China,2008,incgap5,3,2715,2989,issp2009,62,1990,2012,incgap5_gt3,48,38,12,38,2294,10,7
China,2008,incgap5,4,1148,2989,issp2009,62,1990,2012,incgap5_gt4,48,38,12,39,2294,10,7
China,2012,incent10,1,2031,2130,wvs_combo,62,1990,2012,incent10_gt1,48,42,13,40,2298,10,7
China,2012,incent10,2,1925,2130,wvs_combo,62,1990,2012,incent10_gt2,48,42,13,41,2298,10,7
China,2012,incent10,3,1727,2130,wvs_combo,62,1990,2012,incent10_gt3,48,42,13,42,2298,10,7
China,2012,incent10,4,1545,2130,wvs_combo,62,1990,2012,incent10_gt4,48,42,13,43,2298,10,7
China,2012,incent10,5,1395,2130,wvs_combo,62,1990,2012,incent10_gt5,48,42,13,44,2298,10,7
China,2012,incent10,6,1197,2130,wvs_combo,62,1990,2012,incent10_gt6,48,42,13,45,2298,10,7
China,2012,incent10,7,1002,2130,wvs_combo,62,1990,2012,incent10_gt7,48,42,13,46,2298,10,7
China,2012,incent10,8,656,2130,wvs_combo,62,1990,2012,incent10_gt8,48,42,13,47,2298,10,7
China,2012,incent10,9,338,2130,wvs_combo,62,1990,2012,incent10_gt9,48,42,13,48,2298,10,7
Uruguay,1996,gov_res4,1,1095,1153,lb1996,57,1996,2014,gov_res4_gt1,49,26,6,14,2330,9,7
